symbol,timestamp,close,endTime,startTime,chartPrevClose,interval,range 
EURGBP=X,1680584700,0.8778,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680585000,0.8778,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680585300,0.8779,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680585600,0.8779,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680585900,0.8779,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680586200,0.878,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680586500,0.8781,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680586800,0.8779,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680587100,0.878,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680587400,0.8781,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680587700,0.8777,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680588000,0.878,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680588300,0.8778,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680588600,0.878,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680588900,0.8778,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680589200,0.8779,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680589500,0.8781,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680589800,0.8781,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680590100,0.8778,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680590400,0.8777,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680590700,0.8778,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680591000,0.8777,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680591300,0.8778,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680591600,0.8778,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680591900,0.8779,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680592200,0.8781,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680592500,0.8776,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680592800,0.8775,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680593100,0.8765,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680593400,0.8769,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680593700,0.8771,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680594000,0.8757,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680594300,0.876,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680594600,0.8764,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680594900,0.8761,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680595200,0.8759,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680595500,0.8759,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680596100,0.8754,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680596400,0.8759,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680596700,0.8759,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680597000,0.8756,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680597300,0.8758,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680597600,0.8756,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680597900,0.8754,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680598200,0.8756,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680598500,0.8751,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680598800,0.8753,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680599100,0.8747,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680599400,0.8742,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680599700,0.874,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680600000,0.8741,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680600300,0.8743,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680600600,0.8742,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680600900,0.8741,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680601200,0.8737,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680601500,0.8738,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680601800,0.8736,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680602100,0.8736,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680602400,0.8739,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680602700,0.8741,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680603000,0.874,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680603300,0.874,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680603600,0.8738,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680603900,0.8735,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680604200,0.8733,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680604500,0.8731,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680604800,0.8731,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680605100,0.8736,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680605400,0.8735,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680605700,0.8733,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680606000,0.8733,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680606300,0.8735,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680606600,0.8733,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680606900,0.8732,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680607200,0.8731,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680607500,0.873,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680607800,0.873,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680608100,0.8731,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680608400,0.8732,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680608700,0.8735,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680609000,0.8731,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680609300,0.8731,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680609600,0.8732,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680609900,0.8733,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680610200,0.8735,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680610500,0.8735,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680610800,0.8735,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680611100,0.8735,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680611400,0.8736,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680611700,0.8735,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680612000,0.8735,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680612300,0.8732,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680612600,0.873,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680612900,0.8733,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680613200,0.8732,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680613500,0.8731,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680613800,0.8732,1679957940,1679871600,0.8819,5m,1mo
